TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,amount,date,time,hour,day_of_week,is_weekend,month,balance_after,balance,merchant,narration,mode,transaction_type,debit_credit,merchant_encoded,channel_encoded,txn_type_encoded,anomaly_score_raw,log_amount,is_night,is_early_morning,is_round_amount,is_near_threshold,is_large_amount,balance_before,balance_zeroed_out,amount_to_balance_ratio,balance_utilization,balance_delta,rule_score,rule_flags,rule_reasons,ml_score,score_iso_component,score_xgb_component,score_rf_component,score_velocity,score_spending_dev,fraud_type_predicted,fraud_probability,shap_top_feature,confidence_score,final_risk_score,risk_category,risk_icon,risk_description,rule_boost_applied,hard_override_applied,suppression_applied,dominant_signal,combined_reason,is_fraud_predicted
TX001924,AC00065,122.98,2023-07-24 16:15:58,Debit,Jacksonville,D000259,113.134.242.82,M020,Online,79,Retired,228,1,5055.99,2024-11-04 08:09:50,122.98,,12:00:00,12,0,0,1,5055.99,5055.99,M020,M020,Online,Debit,DEBIT,6,2,6,0.0,4.8201202622737735,0,0,0,0,0,5178.969999999999,0,0.02374145024005931,0.02374145024005931,122.97999999999956,0,[],[],0.5982215840482854,0.0,0.0,0.0,0.0,0.5982215840482854,Normal,0.005982215840482854,N/A,1.0,0.17946647521448564,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001925,AC00492,129.35,2023-08-28 16:31:48,Debit,Las Vegas,D000631,179.43.245.131,M040,ATM,52,Engineer,130,1,7166.88,2024-11-04 08:09:41,129.35,,12:00:00,12,0,0,1,7166.88,7166.88,M040,M040,ATM,Debit,DEBIT,5,3,6,0.0,4.870223140379511,0,0,0,0,0,7296.2300000000005,0,0.01772590421296848,0.01772590421296848,129.35000000000036,0,[],[],0.5763981544372119,0.0,0.0,0.0,0.0,0.5763981544372119,Normal,0.005763981544372119,N/A,1.0,0.17291944633116357,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001926,AC00062,138.33,2023-07-07 17:58:29,Debit,Dallas,D000183,31.127.129.152,M011,Online,21,Student,69,1,232.56,2024-11-04 08:09:17,138.33,2023-07-07 17:58:29,17:58:29,17,4,0,7,232.56,232.56,M011,M011,Online,Debit,DEBIT,3,2,6,0.0,4.936845220125501,0,0,0,0,0,370.89,0,0.3719648283094464,0.3719648283094464,138.32999999999998,0,[],[],0.5456329428347878,0.0,0.0,0.0,0.0,0.5456329428347878,Normal,0.005456329428347878,N/A,1.0,0.16368988285043634,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001927,AC00026,39.31,2023-10-30 17:24:55,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38,2024-11-04 08:06:47,39.31,,12:00:00,12,0,0,1,1236.38,1236.38,M053,M053,Online,Debit,DEBIT,6,2,6,0.0,3.6965995771290743,0,0,0,0,0,1275.69,0,0.030790559963656018,0.030790559963656018,39.309999999999945,0,[],[],0.8848725032882431,0.0,0.0,0.0,0.0,0.8848725032882431,Normal,0.008848725032882431,N/A,1.0,0.26546175098647296,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001928,AC00201,91.85,2023-10-16 16:50:31,Debit,Seattle,D000471,64.89.183.39,M040,Online,21,Student,148,1,802.09,2024-11-04 08:12:14,91.85,,12:00:00,12,0,0,1,802.09,802.09,M040,M040,Online,Debit,DEBIT,5,2,6,0.0,4.530985287798715,0,0,0,0,0,893.94,0,0.10263257872036113,0.10263257872036113,91.85000000000002,0,[],[],0.7048720336232811,0.0,0.0,0.0,0.0,0.7048720336232811,Normal,0.007048720336232811,N/A,1.0,0.21146161008698433,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001929,AC00377,277.7,2023-06-22 16:38:46,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58,Engineer,107,1,1423.2,2024-11-04 08:11:43,277.7,,12:00:00,12,0,0,1,1423.2,1423.2,M011,M011,Branch,Debit,DEBIT,3,6,6,0.0,5.630135934487902,0,0,0,0,0,1700.9,0,0.1631705740642811,0.1631705740642811,277.70000000000005,0,[],[],0.06815548837712222,0.0,0.0,0.0,0.0,0.06815548837712222,Normal,0.0006815548837712222,N/A,1.0,0.020446646513136667,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001930,AC00269,114.03,2023-11-24 16:30:21,Debit,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,2024-11-04 08:11:42,114.03,,12:00:00,12,0,0,1,13388.56,13388.56,M081,M081,ATM,Debit,DEBIT,5,3,6,0.0,4.745192963907919,0,0,0,0,0,13502.59,0,0.008444421076173077,0.008444421076173077,114.03000000000065,0,[],[],0.6288840165473607,0.0,0.0,0.0,0.0,0.6288840165473607,Normal,0.0062888401654736074,N/A,1.0,0.18866520496420822,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001931,AC00239,302.63,2023-02-28 17:24:26,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,2024-11-04 08:07:17,302.63,,12:00:00,12,0,0,1,2801.28,2801.28,M052,M052,Branch,Credit,DEBIT,3,6,5,0.0,5.71580985486892,0,0,0,0,0,3103.9100000000003,0,0.09746820358722152,0.09746820358722152,302.6300000000001,0,[],[],0.017253946505776593,0.0,0.0,0.0,0.0,0.017253946505776593,Normal,0.00017253946505776593,N/A,1.0,0.005176183951732978,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001932,AC00070,31.19,2023-04-25 16:23:59,Debit,Charlotte,D000410,93.160.83.196,M023,ATM,52,Engineer,74,1,5545.96,2024-11-04 08:09:33,31.19,,12:00:00,12,0,0,1,5545.96,5545.96,M023,M023,ATM,Debit,DEBIT,0,3,6,0.0,3.4716558453107167,0,0,0,0,0,5577.15,0,0.005591459534074918,0.005591459534074918,31.1899999999996,0,[],[],0.9126913805946666,0.0,0.0,0.0,0.0,0.9126913805946666,Normal,0.009126913805946666,N/A,1.0,0.2738074141784,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001933,AC00284,112.91,2023-11-15 18:04:22,Credit,Tucson,D000439,53.218.177.171,M031,Online,27,Engineer,135,1,4764.48,2024-11-04 08:09:36,112.91,,12:00:00,12,0,0,1,4764.48,4764.48,M031,M031,Online,Credit,DEBIT,6,2,5,0.0,4.735408662911821,0,0,0,0,0,4877.389999999999,0,0.02314493101207571,0.02314493101207571,112.90999999999985,0,[],[],0.6327211030723846,0.0,0.0,0.0,0.0,0.6327211030723846,Normal,0.006327211030723846,N/A,1.0,0.1898163309217154,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001934,AC00337,742.26,2023-06-20 17:04:02,Debit,San Diego,D000678,172.111.76.65,M056,Online,27,Engineer,36,1,7868.19,2024-11-04 08:10:01,742.26,,12:00:00,12,0,0,1,7868.19,7868.19,M056,M056,Online,Debit,DEBIT,3,2,6,0.0,6.611045916210839,0,0,0,0,0,8610.449999999999,0,0.0861945433115213,0.0861945433115213,742.2599999999993,0,[],[],1.5234131866810192,0.0,0.0,0.0,0.0,1.5234131866810192,Normal,0.015234131866810193,N/A,1.0,0.4570239560043058,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (2/100),0
TX001935,AC00051,256.8,2023-02-24 16:49:51,Debit,Charlotte,D000143,173.232.121.213,M014,ATM,26,Student,80,1,1128.38,2024-11-04 08:09:22,256.8,,12:00:00,12,0,0,1,1128.38,1128.38,M014,M014,ATM,Debit,DEBIT,3,3,6,0.0,5.552184090505087,0,0,0,0,0,1385.18,0,0.18525732588841276,0.18525732588841276,256.79999999999995,0,[],[],0.13975826371015804,0.0,0.0,0.0,0.0,0.13975826371015804,Normal,0.0013975826371015803,N/A,1.0,0.04192747911304741,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001936,AC00328,378.68,2023-01-06 17:23:59,Debit,Fort Worth,D000653,31.75.105.19,M095,ATM,60,Doctor,239,1,7627.04,2024-11-04 08:07:11,378.68,2023-06-01 17:23:59,17:23:59,17,3,0,6,7627.04,7627.04,M095,M095,ATM,Debit,DEBIT,3,3,6,0.0,5.939328792687453,0,0,0,0,0,8005.72,0,0.0472952719715439,0.0472952719715439,378.6800000000003,0,[],[],0.27779897349512495,0.0,0.0,0.0,0.0,0.27779897349512495,Normal,0.0027779897349512494,N/A,1.0,0.08333969204853749,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001937,AC00064,571.93,2023-09-20 17:44:37,Debit,Washington,D000230,113.137.153.101,M048,Online,52,Retired,119,1,4026.03,2024-11-04 08:06:42,571.93,,12:00:00,12,0,0,1,4026.03,4026.03,M048,M048,Online,Debit,DEBIT,3,2,6,0.0,6.350763545203239,0,0,0,0,0,4597.96,0,0.12436072503348582,0.12436072503348582,571.9299999999998,0,[],[],0.9398676975673346,0.0,0.0,0.0,0.0,0.9398676975673346,Normal,0.009398676975673346,N/A,1.0,0.2819603092702004,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001938,AC00231,26.31,2023-08-11 16:38:16,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,2024-11-04 08:06:54,26.31,2023-11-08 16:38:16,16:38:16,16,2,0,11,7095.76,7095.76,M028,M028,Online,Credit,DEBIT,0,2,5,0.0,3.3072529354856135,0,0,0,0,0,7122.070000000001,0,0.003693632099642429,0.003693632099642429,26.3100000000004,0,[],[],0.9294101147394138,0.0,0.0,0.0,0.0,0.9294101147394138,Normal,0.009294101147394138,N/A,1.0,0.2788230344218241,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001939,AC00362,205.58,2023-08-16 17:49:13,Debit,Portland,D000547,221.206.44.63,M005,Online,20,Student,159,1,1501.95,2024-11-04 08:07:55,205.58,,12:00:00,12,0,0,1,1501.95,1501.95,M005,M005,Online,Debit,DEBIT,4,2,6,0.0,5.330687746578487,0,0,0,0,0,1707.53,0,0.12032566007035289,0.12032566007035289,205.57999999999993,0,[],[],0.3152364528277704,0.0,0.0,0.0,0.0,0.3152364528277704,Normal,0.003152364528277704,N/A,1.0,0.09457093584833112,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001940,AC00363,533.61,2023-12-20 16:17:11,Debit,Mesa,D000324,66.255.7.16,M043,Online,48,Engineer,115,1,3656.93,2024-11-04 08:11:43,533.61,,12:00:00,12,0,0,1,3656.93,3656.93,M043,M043,Online,Debit,DEBIT,5,2,6,0.0,6.281537509104132,0,0,0,0,0,4190.54,0,0.12730643152636023,0.12730643152636023,533.6100000000001,0,[],[],0.8085845228897303,0.0,0.0,0.0,0.0,0.8085845228897303,Normal,0.008085845228897303,N/A,1.0,0.2425753568669191,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001941,AC00196,428.62,2023-06-05 16:02:04,Debit,Raleigh,D000039,71.93.189.160,M028,Branch,55,Retired,72,1,3473.24,2024-11-04 08:10:24,428.62,2023-05-06 16:02:04,16:02:04,16,5,1,5,3473.24,3473.24,M028,M028,Branch,Debit,DEBIT,0,6,6,0.0,6.062901097045831,0,0,0,0,0,3901.8599999999997,0,0.10982202794873504,0.10982202794873504,428.6199999999999,0,[],[],0.4488919208698528,0.0,0.0,0.0,0.0,0.4488919208698528,Normal,0.004488919208698528,N/A,1.0,0.13466757626095585,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001942,AC00360,361.22,2023-04-17 17:58:55,Debit,Raleigh,D000338,173.135.78.201,M028,ATM,64,Retired,167,1,7061.73,2024-11-04 08:10:24,361.22,,12:00:00,12,0,0,1,7061.73,7061.73,M028,M028,ATM,Debit,DEBIT,0,3,6,0.0,5.8922517620363895,0,0,0,0,0,7422.95,0,0.04865603890112407,0.04865603890112407,361.22000000000025,0,[],[],0.2179815353460912,0.0,0.0,0.0,0.0,0.2179815353460912,Normal,0.002179815353460912,N/A,1.0,0.06539446060382735,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001943,AC00499,837.29,2023-11-27 16:14:25,Debit,Phoenix,D000189,217.233.219.196,M002,Branch,25,Student,216,1,6012.67,2024-11-04 08:07:12,837.29,,12:00:00,12,0,0,1,6012.67,6012.67,M002,M002,Branch,Debit,DEBIT,1,6,6,0.0,6.731364102668928,0,0,0,0,0,6849.96,0,0.1222149888482782,0.1222149888482782,837.29,0,[],[],1.8489831263890761,0.0,0.0,0.0,0.0,1.8489831263890761,Normal,0.01848983126389076,N/A,1.0,0.5546949379167229,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (2/100),0
TX001944,AC00213,117.25,2023-04-03 16:35:30,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68,2024-11-04 08:08:29,117.25,2023-03-04 16:35:30,16:35:30,16,5,1,3,13694.68,13694.68,M091,M091,Online,Credit,DEBIT,4,2,5,0.0,4.772801027372043,0,0,0,0,0,13811.93,0,0.008488423527810537,0.008488423527810537,117.25,10,['RAPID_TRANSACTION'],['5 transactions within 10-minute window (threshold: 5)'],0.6178523927879168,0.0,0.0,0.0,0.0,0.6178523927879168,Normal,0.0061785239278791685,N/A,1.0,30.185355717836376,Low,🟡,Minor anomaly detected — monitor if pattern repeats,30.0,False,False,RULES,Rule-based flags: 5 transactions within 10-minute window (threshold: 5). ML score below threshold (1/100),0
TX001945,AC00165,135.27,2023-08-10 16:16:41,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,2024-11-04 08:09:32,135.27,2023-10-08 16:16:41,16:16:41,16,6,1,10,9410.51,9410.51,M050,M050,ATM,Debit,DEBIT,0,3,6,0.0,4.914638211761729,0,0,0,0,0,9545.78,0,0.014169175365934901,0.014169175365934901,135.27000000000044,0,[],[],0.556116411376371,0.0,0.0,0.0,0.0,0.556116411376371,Normal,0.005561164113763711,N/A,1.0,0.1668349234129113,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001946,AC00299,185.1,2023-08-08 16:21:01,Debit,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,2024-11-04 08:10:41,185.1,2023-08-08 16:21:01,16:21:01,16,1,0,8,6115.63,6115.63,M005,M005,Branch,Debit,DEBIT,4,6,6,0.0,5.226284163648205,0,0,0,0,0,6300.7300000000005,0,0.02937288649307412,0.02937288649307412,185.10000000000036,0,[],[],10.385400320713922,0.0,0.0,0.0,10.0,0.3854003207139224,Normal,0.10385400320713922,N/A,1.0,3.115620096214177,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (10/100),0
TX001947,AC00119,113.54,2023-09-22 16:42:46,Debit,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,2024-11-04 08:08:45,113.54,,12:00:00,12,0,0,1,5581.21,5581.21,M036,M036,Online,Debit,DEBIT,3,2,6,0.0,4.7409241069657115,0,0,0,0,0,5694.75,0,0.01993416143615854,0.01993416143615854,113.53999999999996,0,[],[],0.6305627419020585,0.0,0.0,0.0,0.0,0.6305627419020585,Normal,0.006305627419020585,N/A,1.0,0.18916882257061754,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94,2024-11-04 08:08:19,354.96,,12:00:00,12,0,0,1,6712.94,6712.94,M014,M014,Online,Debit,DEBIT,3,2,6,0.0,5.874818364988662,0,0,0,0,0,7067.9,0,0.0502143190595425,0.0502143190595425,354.96000000000004,0,[],[],0.1965349624472965,0.0,0.0,0.0,0.0,0.1965349624472965,Normal,0.001965349624472965,N/A,1.0,0.05896048873418895,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,224.22,,12:00:00,12,0,0,1,8400.87,8400.87,M086,M086,Branch,Debit,DEBIT,6,6,6,0.0,5.417077702268879,0,0,0,0,0,8625.09,0,0.025993236796741048,0.025993236796741048,224.21999999999935,0,[],[],0.25137636994701495,0.0,0.0,0.0,0.0,0.25137636994701495,Normal,0.0025137636994701494,N/A,1.0,0.07541291098410448,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001950,AC00244,737.1,2023-07-19 16:11:01,Debit,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19,2024-11-04 08:11:08,737.1,,12:00:00,12,0,0,1,4644.19,4644.19,M032,M032,ATM,Debit,DEBIT,5,3,6,0.0,6.604079316776007,0,0,0,0,0,5381.29,0,0.13694914246538184,0.13694914246538184,737.1000000000004,0,[],[],1.5057351809050163,0.0,0.0,0.0,0.0,1.5057351809050163,Normal,0.015057351809050164,N/A,1.0,0.4517205542715049,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (2/100),0
TX001951,AC00382,223.22,2023-07-17 16:20:27,Debit,Fort Worth,D000397,66.255.7.16,M018,ATM,27,Student,96,1,1734.22,2024-11-04 08:08:15,223.22,,12:00:00,12,0,0,1,1734.22,1734.22,M018,M018,ATM,Debit,DEBIT,4,3,6,0.0,5.412627712725447,0,0,0,0,0,1957.44,0,0.11397847266191458,0.11397847266191458,223.22000000000003,0,[],[],0.2548023400586435,0.0,0.0,0.0,0.0,0.2548023400586435,Normal,0.002548023400586435,N/A,1.0,0.07644070201759305,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,2024-11-04 08:09:49,557.26,2023-04-10 17:06:57,17:06:57,17,0,0,4,5237.12,5237.12,M076,M076,ATM,Debit,DEBIT,0,3,6,0.0,6.3248248036811905,0,0,0,0,0,5794.38,0,0.096155903495543,0.096155903495543,557.2600000000002,0,[],[],0.8896087160297445,0.0,0.0,0.0,0.0,0.8896087160297445,Normal,0.008896087160297444,N/A,1.0,0.26688261480892334,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06,2024-11-04 08:06:37,1496.57,,12:00:00,12,0,0,1,969.06,969.06,M092,M092,Online,Debit,DEBIT,3,2,6,0.0,7.311599073471402,0,0,0,0,1,2465.63,0,0.6067265864762854,0.6067265864762854,1496.5700000000002,0,[],[],9.107656701583522,0.0,3.75,1.25,0.0,4.1076567015835215,Normal,0.09107656701583522,N/A,1.0,2.7322970104750564,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (9/100),0
TX001954,AC00275,27.44,2023-11-06 17:23:43,Debit,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,2024-11-04 08:08:43,27.44,2023-06-11 17:23:43,17:23:43,17,6,1,6,5950.48,5950.48,M057,M057,ATM,Debit,DEBIT,5,3,6,0.0,3.34779660493504,0,0,0,0,0,5977.919999999999,0,0.004589457627799001,0.004589457627799001,27.4399999999996,10,['RAPID_TRANSACTION'],['5 transactions within 10-minute window (threshold: 5)'],0.9255387685132734,0.0,0.0,0.0,0.0,0.9255387685132734,Normal,0.009255387685132734,N/A,1.0,30.277661630553983,Low,🟡,Minor anomaly detected — monitor if pattern repeats,30.0,False,False,RULES,Rule-based flags: 5 transactions within 10-minute window (threshold: 5). ML score below threshold (1/100),0
TX001955,AC00231,310.09,2023-11-24 16:49:29,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04 08:10:52,310.09,,12:00:00,12,0,0,1,9962.5,9962.5,M068,M068,Branch,Debit,DEBIT,1,6,6,0.0,5.740082259381818,0,0,0,0,0,10272.59,0,0.030183217356347682,0.030183217356347682,310.09000000000015,0,[],[],0.04281168353852522,0.0,0.0,0.0,0.0,0.04281168353852522,Normal,0.0004281168353852522,N/A,1.0,0.012843505061557566,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,2024-11-04 08:09:54,80.38,2023-06-03 16:25:52,16:25:52,16,5,1,6,9662.88,9662.88,M064,M064,Online,Debit,DEBIT,1,2,6,0.0,4.399129542573544,0,0,0,0,0,9743.259999999998,0,0.008248958874250072,0.008248958874250072,80.3799999999992,0,[],[],0.7441679108036601,0.0,0.0,0.0,0.0,0.7441679108036601,Normal,0.007441679108036601,N/A,1.0,0.22325037324109803,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001957,AC00248,26.1,2023-12-01 17:45:05,Credit,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,26.1,2023-01-12 17:45:05,17:45:05,17,3,0,1,5243.0,5243.0,M032,M032,Branch,Credit,DEBIT,5,6,5,0.0,3.299533727885655,0,0,0,0,0,5269.1,0,0.0049524676951101495,0.0049524676951101495,26.100000000000364,0,[],[],10.930129568462856,0.0,0.0,0.0,10.0,0.9301295684628554,Normal,0.10930129568462857,N/A,1.0,3.279038870538857,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (11/100),0
TX001958,AC00301,845.14,2023-01-09 16:21:35,Credit,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65,2024-11-04 08:11:10,845.14,2023-09-01 16:21:35,16:21:35,16,4,0,9,1702.65,1702.65,M026,M026,Branch,Credit,DEBIT,4,6,5,0.0,6.740684830548721,0,0,0,0,0,2547.79,0,0.3315847912146548,0.3315847912146548,845.1399999999999,15,['BALANCE_DROP_ALERT'],['Transaction of 845.14 is 122.5% of opening balance 690.16 on 2023-09-01 (threshold: 40%)'],1.8758769917653606,0.0,0.0,0.0,0.0,1.8758769917653606,Normal,0.018758769917653607,N/A,1.0,45.56276309752961,Medium,🟠,Multiple weak signals — consider manual review,45.0,False,False,RULES,Rule-based flags: Transaction of 845.14 is 122.5% of opening balance 690.16 on 2023-09-01 (threshold: 40%). ML score below threshold (2/100),0
TX001959,AC00023,59.73,2023-05-22 16:38:39,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,2024-11-04 08:10:10,59.73,,12:00:00,12,0,0,1,800.93,800.93,M019,M019,ATM,Debit,DEBIT,3,3,6,0.0,4.106437809909484,0,0,0,0,0,860.66,0,0.06931968525868672,0.06931968525868672,59.73000000000002,0,[],[],0.8149141936087889,0.0,0.0,0.0,0.0,0.8149141936087889,Normal,0.00814914193608789,N/A,1.0,0.2444742580826367,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
TX001960,AC00272,758.77,2023-06-23 16:12:15,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:24,758.77,,12:00:00,12,0,0,1,7231.47,7231.47,M009,M009,ATM,Debit,DEBIT,5,3,6,0.0,6.633015755899252,0,0,0,0,0,7990.24,0,0.09495022049143813,0.09495022049143813,758.7699999999995,0,[],[],1.579975953224006,0.0,0.0,0.0,0.0,1.579975953224006,Normal,0.01579975953224006,N/A,1.0,0.47399278596720185,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (2/100),0
TX001961,AC00377,301.51,2023-02-24 16:33:33,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,2024-11-04 08:11:09,301.51,,12:00:00,12,0,0,1,1052.31,1052.31,M089,M089,ATM,Debit,DEBIT,0,3,6,0.0,5.7121143347757375,0,0,0,0,0,1353.82,0,0.2225461684947078,0.2225461684947078,301.51,0,[],[],0.013416859980752644,0.0,0.0,0.0,0.0,0.013416859980752644,Normal,0.00013416859980752645,N/A,1.0,0.004025057994225793,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001962,AC00276,418.03,2023-09-04 17:46:40,Debit,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,2024-11-04 08:08:43,418.03,2023-04-09 17:46:40,17:46:40,17,6,1,4,10721.29,10721.29,M051,M051,Online,Debit,DEBIT,4,2,6,0.0,6.037942516404394,0,0,0,0,0,11139.320000000002,0,0.037524056759590384,0.037524056759590384,418.03000000000065,0,[],[],0.41261089738770673,0.0,0.0,0.0,0.0,0.41261089738770673,Normal,0.004126108973877067,N/A,1.0,0.12378326921631203,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX001963,AC00427,118.06,2023-05-24 17:07:57,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04 08:07:10,118.06,,12:00:00,12,0,0,1,13560.63,13560.63,M082,M082,Branch,Credit,DEBIT,5,6,5,0.0,4.779627567725244,0,0,0,0,0,13678.689999999999,0,0.008630312529011988,0.008630312529011988,118.05999999999949,0,[],[],0.6150773569974978,0.0,0.0,0.0,0.0,0.6150773569974978,Normal,0.006150773569974978,N/A,1.0,0.18452320709924933,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (1/100),0
