TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,amount,date,time,hour,day_of_week,is_weekend,month,balance_after,balance,merchant,narration,mode,transaction_type,debit_credit,merchant_encoded,channel_encoded,txn_type_encoded,anomaly_score_raw,log_amount,is_night,is_early_morning,is_round_amount,is_near_threshold,is_large_amount,balance_before,balance_zeroed_out,amount_to_balance_ratio,balance_utilization,balance_delta,rule_score,rule_flags,rule_reasons,ml_score,score_xgb_component,score_rf_component,score_velocity,score_spending_dev,score_time_context,fraud_type_predicted,fraud_probability,shap_top_feature,confidence_score,final_risk_score,risk_category,risk_icon,risk_description,rule_boost_applied,hard_override_applied,suppression_applied,dominant_signal,combined_reason,is_fraud_predicted
TX002180,AC00276,53.52,2023-03-31 16:18:37,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,2024-11-04 08:08:36,53.52,2023-03-31 16:18:37,16:18:37,16,4,0,3,2227.49,2227.49,M066,M066,Branch,Debit,DEBIT,65,1,1,0.0,3.998567606828332,0,0,0,0,0,2281.0099999999998,0,0.023453008531952098,0.023453008531952098,53.51999999999998,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.41809473400100094,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002181,AC00084,498.59,2023-10-23 18:41:35,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46,2024-11-04 08:11:11,498.59,2023-10-23 18:41:35,18:41:35,18,0,0,10,2619.46,2619.46,M060,M060,Online,Debit,DEBIT,59,2,1,0.0,6.213787762038289,0,0,0,0,0,3118.05,0,0.15985316041743478,0.15985316041743478,498.59000000000015,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.34430352479024984,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002182,AC00189,13.3,2023-06-06 16:36:30,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,23,Student,63,1,213.0,2024-11-04 08:09:17,13.3,2023-06-06 16:36:30,16:36:30,16,1,0,6,213.0,213.0,M009,M009,ATM,Debit,DEBIT,8,0,1,0.0,2.6602595372658615,0,0,0,0,0,226.3,0,0.05851297844258689,0.05851297844258689,13.300000000000011,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.48699099294585035,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002183,AC00209,189.65,2023-09-25 16:32:45,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,21,Student,60,1,8457.09,2024-11-04 08:11:01,189.65,2023-09-25 16:32:45,16:32:45,16,0,0,9,8457.09,8457.09,M100,M100,ATM,Debit,DEBIT,99,0,1,0.0,5.250439286303573,0,0,0,0,0,8646.74,0,0.021930585332121458,0.021930585332121458,189.64999999999964,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.1849060783530063,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002184,AC00324,255.32,2023-09-13 16:14:04,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,2024-11-04 08:07:29,255.32,2023-09-13 16:14:04,16:14:04,16,2,0,9,6290.62,6290.62,M018,M018,ATM,Debit,DEBIT,17,0,1,0.0,5.546426663879994,0,0,0,0,0,6545.94,0,0.03899837175840928,0.03899837175840928,255.3199999999997,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.07241434973768415,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002185,AC00159,230.51,2023-02-17 18:01:18,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,2024-11-04 08:10:49,230.51,2023-02-17 18:01:18,18:01:18,18,4,0,2,9522.37,9522.37,M062,M062,Branch,Credit,DEBIT,61,1,0,0.0,5.444623069137621,0,0,0,0,0,9752.880000000001,0,0.02363264670059504,0.02363264670059504,230.51000000000022,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.11491350897243584,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002186,AC00497,237.74,2023-06-12 18:51:29,Debit,Tucson,D000171,93.115.61.201,M022,ATM,61,Doctor,152,1,11795.12,2024-11-04 08:10:26,237.74,2023-06-12 18:51:29,18:51:29,18,0,0,6,11795.12,11795.12,M022,M022,ATM,Debit,DEBIT,21,0,1,0.0,5.475375093666893,0,0,0,0,0,12032.86,0,0.019755922039977197,0.019755922039977197,237.73999999999978,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.10252862701889874,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002187,AC00257,512.76,2023-04-11 16:37:54,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,2024-11-04 08:07:06,512.76,2023-04-11 16:37:54,16:37:54,16,1,0,4,5121.36,5121.36,M080,M080,ATM,Debit,DEBIT,79,0,1,0.0,6.2417562303412035,0,0,0,0,0,5634.12,0,0.0909936256903136,0.0909936256903136,512.7600000000002,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.36857652303113786,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,2024-11-04 08:08:41,151.37,2023-04-03 16:55:21,16:55:21,16,0,0,4,8356.08,8356.08,M044,M044,ATM,Debit,DEBIT,43,0,1,0.0,5.026311773481264,0,0,0,0,0,8507.45,0,0.01779054939501319,0.01779054939501319,151.3700000000008,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.250479146289576,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002189,AC00115,85.01,2023-01-23 18:35:43,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,2024-11-04 08:08:58,85.01,2023-01-23 18:35:43,18:35:43,18,0,0,1,1299.4,1299.4,M014,M014,ATM,Credit,DEBIT,13,0,0,0.0,4.454463568563388,0,0,0,0,0,1384.41,0,0.061360896774240115,0.061360896774240115,85.00999999999999,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.36415283459341,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002190,AC00478,444.47,2023-01-16 16:15:57,Debit,San Jose,D000031,40.45.69.120,M005,Online,57,Retired,61,1,6062.94,2024-11-04 08:10:42,444.47,2023-01-16 16:15:57,16:15:57,16,0,0,1,6062.94,6062.94,M005,M005,Online,Debit,DEBIT,4,2,1,0.0,6.09912990457608,0,0,0,0,0,6507.41,0,0.06829164112279344,0.06829164112279344,444.47000000000025,15,['BALANCE_DROP_ALERT'],['Transaction of 444.47 is 62.9% of opening balance 706.44 on 2023-01-16 (threshold: 40%)'],0.1730836209644342,0.0,0.0,7.5,0.2515967735695824,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 444.47 is 62.9% of opening balance 706.44 on 2023-01-16 (threshold: 40%). ML score below threshold (0/100),0
TX002191,AC00497,184.19,2023-04-24 16:28:14,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,67,Retired,58,1,7588.67,2024-11-04 08:10:28,184.19,2023-04-24 16:28:14,16:28:14,16,0,0,4,7588.67,7588.67,M035,M035,ATM,Debit,DEBIT,34,0,1,0.0,5.221382325073914,0,0,0,0,0,7772.86,0,0.023693506186116035,0.023693506186116035,184.1899999999996,15,['BALANCE_DROP_ALERT'],['Transaction of 184.19 is 141.9% of opening balance 129.79 on 2023-04-24 (threshold: 40%)'],0.1730836209644342,0.0,0.0,0.0,0.19425897675775214,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 184.19 is 141.9% of opening balance 129.79 on 2023-04-24 (threshold: 40%). ML score below threshold (0/100),0
TX002192,AC00131,879.25,2023-11-07 17:44:12,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,2024-11-04 08:08:02,879.25,2023-11-07 17:44:12,17:44:12,17,1,0,11,125.85,125.85,M086,M086,Online,Credit,DEBIT,85,2,0,0.0,6.780205958035162,0,0,0,0,1,1005.1,0,0.8739190935294702,0.8739190935294702,879.25,15,['BALANCE_DROP_ALERT'],"['Transaction of 879.25 is 48.5% of opening balance 1,814.48 on 2023-11-07 (threshold: 40%)']",10.819811122429675,6.875,1.875,0.0,0.9963684161365044,0.0,Normal,0.10819811122429675,N/A,1.0,16.819811122429677,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,"Rule-based flags: Transaction of 879.25 is 48.5% of opening balance 1,814.48 on 2023-11-07 (threshold: 40%). ML score below threshold (11/100)",0
TX002193,AC00059,55.98,2023-09-25 16:41:04,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,24,Student,87,1,7047.04,2024-11-04 08:12:04,55.98,2023-09-25 16:41:04,16:41:04,16,0,0,9,7047.04,7047.04,M013,M013,Branch,Credit,DEBIT,12,1,0,0.0,4.0427003290697625,0,0,0,0,0,7103.0199999999995,0,0.007880045382755116,0.007880045382755116,55.97999999999956,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.4138807907636979,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002194,AC00101,54.91,2023-02-13 16:08:58,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,2024-11-04 08:07:25,54.91,2023-02-13 16:08:58,16:08:58,16,0,0,2,7927.27,7927.27,M010,M010,ATM,Credit,DEBIT,9,0,0,0.0,4.0237432550385535,0,0,0,0,0,7982.18,0,0.006878211439551657,0.006878211439551657,54.909999999999854,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.41571368477341913,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002195,AC00418,1047.69,2023-10-16 16:32:31,Debit,Austin,D000008,51.196.87.214,M037,Online,20,Student,139,1,1889.78,2024-11-04 08:10:42,1047.69,2023-10-16 16:32:31,16:32:31,16,0,0,10,1889.78,1889.78,M037,M037,Online,Debit,DEBIT,36,2,1,0.0,6.955297045179371,0,0,0,0,1,2937.4700000000003,0,0.3565426905838753,0.3565426905838753,1047.6900000000003,0,[],[],10.819811122429675,6.875,1.875,0.0,1.2849036189378578,0.0,Normal,0.10819811122429675,N/A,1.0,10.819811122429675,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (11/100),0
TX002196,AC00384,393.74,2023-12-04 18:11:56,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,2024-11-04 08:06:52,393.74,2023-12-04 18:11:56,18:11:56,18,0,0,12,1769.06,1769.06,M099,M099,Online,Debit,DEBIT,98,2,1,0.0,5.978227320325962,0,0,0,0,0,2162.8,0,0.18196691006562526,0.18196691006562526,393.74000000000024,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.16469704168812516,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002197,AC00496,58.94,2023-01-16 16:16:42,Debit,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98,2024-11-04 08:08:38,58.94,2023-01-16 16:16:42,16:16:42,16,0,0,1,4575.98,4575.98,M046,M046,Online,Debit,DEBIT,45,2,1,0.0,4.0933440618885175,0,0,0,0,0,4634.919999999999,0,0.012713765552468552,0.012713765552468552,58.9399999999996,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.4088103549984877,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002198,AC00145,515.57,2023-01-02 17:26:34,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,2024-11-04 08:06:54,515.57,2023-01-02 17:26:34,17:26:34,17,0,0,1,9269.67,9269.67,M027,M027,ATM,Debit,DEBIT,26,0,1,0.0,6.247210806966204,0,0,0,0,0,9785.24,0,0.05268315512392911,0.05268315512392911,515.5699999999997,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.3733900110379761,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002199,AC00131,332.15,2023-10-16 17:12:32,Debit,Dallas,D000421,37.213.85.222,M030,ATM,59,Doctor,105,1,9749.46,2024-11-04 08:07:16,332.15,2023-10-16 17:12:32,17:12:32,17,0,0,10,9749.46,9749.46,M030,M030,ATM,Debit,DEBIT,29,0,1,0.0,5.808592839008546,0,0,0,0,0,10081.609999999999,0,0.032942859041458515,0.032942859041458515,332.14999999999964,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.059194292100525084,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002200,AC00224,177.94,2023-09-26 16:08:25,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24,2024-11-04 08:11:29,177.94,2023-09-26 16:08:25,16:08:25,16,1,0,9,123.24,123.24,M088,M088,Online,Debit,DEBIT,87,2,1,0.0,5.18705055411945,0,0,0,0,0,301.18,0,0.588854325236614,0.588854325236614,177.94,15,['BALANCE_DROP_ALERT'],['Transaction of 177.94 is 144.4% of opening balance 123.24 on 2023-09-26 (threshold: 40%)'],0.1730836209644342,0.0,0.0,7.5,0.20496513335659128,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 177.94 is 144.4% of opening balance 123.24 on 2023-09-26 (threshold: 40%). ML score below threshold (0/100),0
TX002201,AC00219,68.68,2023-09-18 16:15:19,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,2024-11-04 08:06:27,68.68,2023-09-18 16:15:19,16:15:19,16,0,0,9,4718.51,4718.51,M094,M094,Online,Debit,DEBIT,93,2,1,0.0,4.243913332544247,0,0,0,0,0,4787.1900000000005,0,0.014343624626424599,0.014343624626424599,68.68000000000029,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.39212588055485675,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,2024-11-04 08:08:41,1431.54,2023-12-11 16:23:59,16:23:59,16,0,0,12,1171.98,1171.98,M075,M075,Online,Debit,DEBIT,74,2,1,0.0,7.267204371410219,0,0,0,0,1,2603.52,0,0.549636785280973,0.549636785280973,1431.54,0,[],[],10.819811122429675,6.875,1.875,0.0,1.9424329326121597,0.0,Normal,0.10819811122429675,N/A,1.0,10.819811122429675,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (11/100),0
TX002203,AC00133,240.03,2023-02-27 17:25:09,Debit,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73,2024-11-04 08:09:41,240.03,2023-02-27 17:25:09,17:25:09,17,0,0,2,7807.73,7807.73,M079,M079,Online,Debit,DEBIT,78,2,1,0.0,5.484921407071298,0,0,0,0,0,8047.759999999999,0,0.02982198500141637,0.02982198500141637,240.02999999999975,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.0986058912410841,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002204,AC00056,168.34,2023-06-27 18:14:30,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01,2024-11-04 08:11:10,168.34,2023-06-27 18:14:30,18:14:30,18,1,0,6,7483.01,7483.01,M068,M068,ATM,Debit,DEBIT,67,0,1,0.0,5.131908528214131,0,0,0,0,0,7651.35,0,0.021998471057910314,0.021998471057910314,168.34000000000015,15,['BALANCE_DROP_ALERT'],['Transaction of 168.34 is 42.1% of opening balance 399.57 on 2023-06-27 (threshold: 40%)'],0.1730836209644342,0.0,0.0,0.0,0.2214097898924081,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 168.34 is 42.1% of opening balance 399.57 on 2023-06-27 (threshold: 40%). ML score below threshold (0/100),0
TX002205,AC00358,474.77,2023-10-06 18:26:45,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,2024-11-04 08:06:24,474.77,2023-10-06 18:26:45,18:26:45,18,4,0,10,8494.53,8494.53,M038,M038,Online,Debit,DEBIT,37,2,1,0.0,6.164934544178619,0,0,0,0,0,8969.300000000001,0,0.052926880929288864,0.052926880929288864,474.77000000000044,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.3035002207607543,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,2024-11-04 08:10:51,451.7,2023-03-01 16:56:01,16:56:01,16,2,0,3,8994.67,8994.67,M017,M017,Online,Debit,DEBIT,16,2,1,0.0,6.1152296544419125,0,0,0,0,0,9446.37,0,0.04781224827650446,0.04781224827650446,451.7000000000007,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.26398165552311936,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002207,AC00464,243.85,2023-12-20 16:41:44,Debit,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,2024-11-04 08:08:53,243.85,2023-12-20 16:41:44,16:41:44,16,2,0,12,4576.78,4576.78,M082,M082,Branch,Debit,DEBIT,81,1,1,0.0,5.500645778148327,0,0,0,0,0,4820.63,0,0.05057418341930011,0.05057418341930011,243.85000000000036,15,['BALANCE_DROP_ALERT'],['Transaction of 243.85 is 75.3% of opening balance 323.69 on 2023-12-20 (threshold: 40%)'],0.1730836209644342,0.0,0.0,0.0,0.09206228832787366,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 243.85 is 75.3% of opening balance 323.69 on 2023-12-20 (threshold: 40%). ML score below threshold (0/100),0
TX002208,AC00430,5.76,2023-08-28 17:13:52,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,2024-11-04 08:09:21,5.76,2023-08-28 17:13:52,17:13:52,17,0,0,8,5859.79,5859.79,M070,M070,Branch,Debit,DEBIT,69,1,1,0.0,1.9110228900548727,0,0,0,0,0,5865.55,0,0.000981837706999855,0.000981837706999855,5.760000000000218,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.4999069002666898,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002209,AC00071,435.08,2023-07-24 16:01:27,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,2024-11-04 08:11:15,435.08,2023-07-24 16:01:27,16:01:27,16,0,0,7,2103.41,2103.41,M038,M038,Online,Debit,DEBIT,37,2,1,0.0,6.077825712756026,0,0,0,0,0,2538.49,0,0.1713257386325601,0.1713257386325601,435.0799999999999,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.23551184389548646,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002210,AC00404,127.78,2023-04-25 16:41:32,Debit,Miami,D000586,112.196.12.19,M050,ATM,20,Student,170,1,1046.66,2024-11-04 08:10:26,127.78,2023-04-25 16:41:32,16:41:32,16,1,0,4,1046.66,1046.66,M050,M050,ATM,Debit,DEBIT,49,0,1,0.0,4.858105522110037,0,0,0,0,0,1174.44,0,0.10870822840808547,0.10870822840808547,127.77999999999997,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.2908884637562343,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002211,AC00349,23.14,2023-11-15 17:23:40,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,2024-11-04 08:09:21,23.14,2023-11-15 17:23:40,17:23:40,17,2,0,11,10536.54,10536.54,M064,M064,Online,Credit,DEBIT,63,2,0,0.0,3.1838702156693857,0,0,0,0,0,10559.68,0,0.002191146782214782,0.002191146782214782,23.139999999999418,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.47013521999663804,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002212,AC00235,545.87,2023-01-02 16:31:28,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,2024-11-04 08:09:44,545.87,2023-01-02 16:31:28,16:31:28,16,0,0,1,4860.01,4860.01,M026,M026,Branch,Debit,DEBIT,25,1,1,0.0,6.30421111421294,0,0,0,0,0,5405.88,0,0.10095840854614861,0.10095840854614861,545.8699999999999,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.4252934582291479,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002213,AC00228,21.21,2023-12-04 16:20:16,Debit,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42,2024-11-04 08:07:18,21.21,2023-12-04 16:20:16,16:20:16,16,0,0,12,9575.42,9575.42,M063,M063,Online,Debit,DEBIT,62,2,1,0.0,3.100542637906336,0,0,0,0,0,9596.63,0,0.0022099205741417417,0.0022099205741417417,21.209999999999127,0,[],[],0.1730836209644342,0.0,0.0,0.0,0.4734412811543596,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002214,AC00024,423.53,2023-08-10 17:08:52,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,2024-11-04 08:07:23,423.53,2023-08-10 17:08:52,17:08:52,17,3,0,8,5453.4,5453.4,M025,M025,Branch,Credit,DEBIT,24,1,0,0.0,6.050982674632389,0,0,0,0,0,5876.929999999999,0,0.07205427761133597,0.07205427761133597,423.52999999999975,15,['BALANCE_DROP_ALERT'],['Transaction of 423.53 is 48.9% of opening balance 865.49 on 2023-08-10 (threshold: 40%)'],0.1730836209644342,0.0,0.0,7.5,0.21572686650083178,0.0,Normal,0.001730836209644342,N/A,1.0,6.173083620964434,Very Low,✅,Normal transaction — no significant risk signals,6.0,False,True,RULES,Rule-based flags: Transaction of 423.53 is 48.9% of opening balance 865.49 on 2023-08-10 (threshold: 40%). ML score below threshold (0/100),0
TX002215,AC00330,142.1,2023-06-08 17:08:06,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,2024-11-04 08:11:56,142.1,2023-06-08 17:08:06,17:08:06,17,3,0,6,1545.64,1545.64,M056,M056,Online,Credit,DEBIT,55,2,0,0.0,4.963543686562405,0,0,0,0,0,1687.74,0,0.08414557599156768,0.08414557599156768,142.0999999999999,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.26635851775697417,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
TX002216,AC00290,1413.24,2023-11-06 18:59:24,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,2024-11-04 08:11:26,1413.24,2023-11-06 18:59:24,18:59:24,18,0,0,11,7272.01,7272.01,M016,M016,ATM,Debit,DEBIT,15,0,1,0.0,7.2543475633126375,0,0,0,0,1,8685.25,0,0.16269851777234134,0.16269851777234134,1413.2399999999998,0,[],[],10.819811122429675,6.875,1.875,0.0,1.9110853060907589,0.0,Normal,0.10819811122429675,N/A,1.0,10.819811122429675,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (11/100),0
TX002217,AC00042,114.15,2023-02-21 16:47:54,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4,2024-11-04 08:08:38,114.15,2023-02-21 16:47:54,16:47:54,16,1,0,2,1612.4,1612.4,M001,M001,ATM,Debit,DEBIT,0,0,1,0.0,4.746235626266694,0,0,0,0,0,1726.5500000000002,0,0.06607623513067638,0.06607623513067638,114.15000000000009,0,[],[],0.1730836209644342,0.0,0.0,7.5,0.3142364500669826,0.0,Normal,0.001730836209644342,N/A,1.0,0.1730836209644342,Very Low,✅,Normal transaction — no significant risk signals,0.0,False,False,RULES,Rule-based flags: no rule flags. ML score below threshold (0/100),0
